chr1	x1	x2	chr2	y1	y2	color	f1	f2	f3	f4	f5
2	222910000	223160000	2	222910000	223160000	255,255,0	1.2375	0.074921	0.044411	0.83974	0.62179
2	190650000	190940000	2	190650000	190940000	255,255,0	0.99869	0.078265	0.039746	0.7	0.58571
2	204090000	204320000	2	204090000	204320000	255,255,0	1.1744	0.06914	0.048742	0.73485	0.76515
2	230860000	231040000	2	230860000	231040000	255,255,0	1.1225	0.070292	0.04744	0.69136	0.66667
2	205190000	205560000	2	205190000	205560000	255,255,0	1.2801	0.051674	0.065992	0.81579	0.7807
2	58470000	58720000	2	58470000	58720000	255,255,0	0.74599	0.053047	0.064525	0.50641	0.50641
2	103080000	103230000	2	103080000	103230000	255,255,0	0.90714	0.056973	0.059819	0.625	0.51786
2	223830000	224100000	2	223830000	224100000	255,255,0	1.1409	0.079655	0.037094	0.84066	0.5
2	128270000	128450000	2	128270000	128450000	255,255,0	0.98819	0.064659	0.051416	0.69136	0.61728
2	218380000	218600000	2	218380000	218600000	255,255,0	1.2027	0.044031	0.071811	0.71074	0.77686
2	38340000	38510000	2	38340000	38510000	255,255,0	1.0226	0.032135	0.083389	0.51389	0.70833
2	178410000	178620000	2	178410000	178620000	255,255,0	1.1362	0.052642	0.062782	0.58929	0.76672
2	201400000	201570000	2	201400000	201570000	255,255,0	1.0166	0.065193	0.049376	0.68056	0.59722
2	58790000	58980000	2	58790000	58980000	255,255,0	0.92988	0.063406	0.051142	0.57964	0.5675
2	227490000	227660000	2	227490000	227660000	255,255,0	1.0666	0.023628	0.09077	0.56944	0.70833
2	30940000	31090000	2	30940000	31090000	255,255,0	0.91323	0.090215	0.023751	0.625	0.51786
2	106180000	106390000	2	106180000	106390000	255,255,0	1.1163	0.060532	0.053119	0.75455	0.62727
2	157190000	157440000	2	157190000	157440000	255,255,0	1.0576	0.064372	0.049217	0.60897	0.69872
2	142700000	142890000	2	142700000	142890000	255,255,0	0.97325	0.039827	0.072907	0.51806	0.68472
2	113510000	113710000	2	113510000	113710000	255,255,0	1.224	0.062837	0.049891	0.77	0.79
2	232780000	233010000	2	232780000	233010000	255,255,0	1.1383	0.075071	0.037067	0.81061	0.55303
2	44980000	45180000	2	44980000	45180000	255,255,0	1.1851	0.032338	0.079387	0.65	0.75
2	84870000	85110000	2	84870000	85110000	255,255,0	1.176	0.039098	0.072493	0.52083	0.84028
2	40470000	40680000	2	40470000	40680000	255,255,0	1.0846	0.054547	0.056933	0.73636	0.60909
2	152670000	152860000	2	152670000	152860000	255,255,0	1.1381	0.044833	0.066535	0.63333	0.7
2	225660000	225870000	2	225660000	225870000	255,255,0	1.2102	0.052409	0.058848	0.75455	0.73636
2	36220000	36560000	2	36220000	36560000	255,255,0	1.0996	0.044605	0.066492	0.51903	0.81661
2	84310000	84530000	2	84310000	84530000	255,255,0	1.0967	0.049997	0.061034	0.5124	0.79339
2	25800000	25990000	2	25800000	25990000	255,255,0	0.77648	0.057314	0.052852	0.51587	0.51531
2	54730000	54880000	2	54730000	54880000	255,255,0	0.98987	0.053802	0.056242	0.58929	0.625
2	173660000	173850000	2	173660000	173850000	255,255,0	1.2059	0.061157	0.048796	0.72222	0.7
2	202090000	202270000	2	202090000	202270000	255,255,0	0.95933	0.066347	0.043346	0.61728	0.61728
2	128070000	128260000	2	128070000	128260000	255,255,0	1.0893	0.053571	0.055369	0.67778	0.72222
2	241790000	242010000	2	241790000	242010000	255,255,0	1.0228	0.056756	0.052128	0.67769	0.52893
2	36570000	36730000	2	36570000	36730000	255,255,0	1.0242	0.063021	0.0455	0.64062	0.64062
2	80530000	80730000	2	80530000	80730000	255,255,0	1.0558	0.051885	0.055417	0.61	0.71
2	231480000	231670000	2	231480000	231670000	255,255,0	1.0406	0.039326	0.067899	0.54444	0.7
2	30420000	30690000	2	30420000	30690000	255,255,0	1.3114	0.075506	0.031708	0.86264	0.68681
2	220030000	220220000	2	220030000	220220000	255,255,0	0.95035	0.052997	0.053914	0.58889	0.65556
2	160630000	160820000	2	160630000	160820000	255,255,0	1.1417	0.051795	0.054631	0.74444	0.63333
2	168810000	168990000	2	168810000	168990000	255,255,0	1.0262	0.035056	0.0713	0.54321	0.71605
2	228220000	228420000	2	228220000	228420000	255,255,0	1.0075	0.057339	0.048344	0.69	0.59
2	173890000	174080000	2	173890000	174080000	255,255,0	1.2671	0.047087	0.058436	0.72222	0.72222
2	69760000	69950000	2	69760000	69950000	255,255,0	1.1474	0.052323	0.052247	0.65556	0.72222
2	187540000	187710000	2	187540000	187710000	255,255,0	0.96684	0.048837	0.055725	0.51389	0.65278
2	147830000	148090000	2	147830000	148090000	255,255,0	1.0817	0.063095	0.041126	0.72189	0.63905
2	65290000	65460000	2	65290000	65460000	255,255,0	1.0429	0.042537	0.061407	0.59722	0.625
2	153040000	153190000	2	153040000	153190000	255,255,0	0.94084	0.074914	0.028875	0.625	0.51786
2	160930000	161130000	2	160930000	161130000	255,255,0	0.85516	0.058278	0.044398	0.51	0.61
2	62440000	62640000	2	62440000	62640000	255,255,0	1.1928	0.025972	0.076651	0.57	0.79
2	70880000	71020000	2	70880000	71020000	255,255,0	0.9176	0.085755	0.016626	0.57143	0.53061
2	80290000	80480000	2	80290000	80480000	255,255,0	0.85427	0.069056	0.033266	0.5559	0.52569
2	100870000	101040000	2	100870000	101040000	255,255,0	0.95144	0.057957	0.044335	0.65278	0.54167
2	37050000	37260000	2	37050000	37260000	255,255,0	0.93934	0.051679	0.049472	0.64545	0.59091
2	162270000	162430000	2	162270000	162430000	255,255,0	1.0258	0.053924	0.046547	0.64062	0.60938
2	56240000	56390000	2	56240000	56390000	255,255,0	0.87693	0.034686	0.065752	0.55357	0.55357
2	97500000	97630000	2	97500000	97630000	255,255,0	0.77231	0.062489	0.037933	0.5	0.5
2	174090000	174250000	2	174090000	174250000	255,255,0	0.97888	0.046229	0.054049	0.64062	0.54688
2	190940000	191180000	2	190940000	191180000	255,255,0	1.1415	0.040476	0.059524	0.6875	0.75694
2	20980000	21150000	2	20980000	21150000	255,255,0	0.82338	0.040796	0.059151	0.59722	0.51389
2	204520000	204680000	2	204520000	204680000	255,255,0	0.89352	0.045432	0.054394	0.51562	0.64062
2	29020000	29170000	2	29020000	29170000	255,255,0	0.81341	0.054323	0.044613	0.51786	0.55357
2	204340000	204520000	2	204340000	204520000	255,255,0	1.0566	0.05874	0.04019	0.74074	0.61728
2	191230000	191380000	2	191230000	191380000	255,255,0	0.8536	0.061932	0.036669	0.55357	0.55357
2	14780000	14990000	2	14780000	14990000	255,255,0	1.0543	0.047304	0.050851	0.75455	0.59091
2	106510000	106710000	2	106510000	106710000	255,255,0	1.0606	0.040577	0.05751	0.59	0.77
2	234880000	235030000	2	234880000	235030000	255,255,0	1.0065	0.054396	0.042765	0.58929	0.625
2	69390000	69540000	2	69390000	69540000	255,255,0	0.91943	0.01839	0.077504	0.51786	0.625
2	101210000	101340000	2	101210000	101340000	255,255,0	0.77291	0.068556	0.027308	0.5	0.5
2	74440000	74640000	2	74440000	74640000	255,255,0	0.95642	0.044896	0.049548	0.61	0.59
2	178980000	179160000	2	178980000	179160000	255,255,0	1.1261	0.060693	0.033452	0.71605	0.61728
2	201570000	201720000	2	201570000	201720000	255,255,0	0.89502	0.034291	0.059714	0.51786	0.625
2	220600000	220730000	2	220600000	220730000	255,255,0	0.78029	0.061997	0.030432	0.5	0.5
2	53230000	53430000	2	53230000	53430000	255,255,0	0.95819	0.036794	0.055623	0.55	0.65
2	15070000	15300000	2	15070000	15300000	255,255,0	0.94691	0.036915	0.055242	0.62879	0.59848
2	133120000	133300000	2	133120000	133300000	255,255,0	0.86971	0.060452	0.031416	0.54707	0.60311
2	224540000	224760000	2	224540000	224760000	255,255,0	0.83333	0.03562	0.056019	0.5124	0.61157
2	153780000	153990000	2	153780000	153990000	255,255,0	0.82789	0.043261	0.04772	0.55455	0.53636
2	98810000	99010000	2	98810000	99010000	255,255,0	1.0714	0.035393	0.05522	0.59	0.75
2	46690000	46860000	2	46690000	46860000	255,255,0	0.96609	0.035858	0.054556	0.65278	0.59722
2	102860000	103070000	2	102860000	103070000	255,255,0	0.89477	0.041947	0.048241	0.62727	0.55455
2	191390000	191550000	2	191390000	191550000	255,255,0	0.87934	0.038166	0.051753	0.54688	0.57812
2	24450000	24620000	2	24450000	24620000	255,255,0	0.93991	0.033665	0.056002	0.54167	0.65278
2	207680000	207830000	2	207680000	207830000	255,255,0	0.86364	0.044573	0.043751	0.58929	0.55357
2	21390000	21560000	2	21390000	21560000	255,255,0	0.91704	0.035845	0.052357	0.54167	0.65278
2	14630000	14780000	2	14630000	14780000	255,255,0	0.93274	0.031823	0.055977	0.58929	0.58929
2	218940000	219130000	2	218940000	219130000	255,255,0	0.67978	0.03354	0.052874	0.5	0.5
2	98610000	98800000	2	98610000	98800000	255,255,0	0.98266	0.035298	0.050098	0.63333	0.63333
2	203750000	203920000	2	203750000	203920000	255,255,0	1.0031	0.047731	0.037073	0.70833	0.625
2	13340000	13560000	2	13340000	13560000	255,255,0	1.0011	0.043925	0.039938	0.61157	0.69421
2	157750000	157910000	2	157750000	157910000	255,255,0	0.91519	0.055518	0.027977	0.67188	0.51562
2	7570000	7800000	2	7570000	7800000	255,255,0	0.86092	0.042313	0.040292	0.53788	0.64394
2	224320000	224500000	2	224320000	224500000	255,255,0	0.83219	0.032937	0.048781	0.54321	0.59259
2	122150000	122280000	2	122150000	122280000	255,255,0	0.71678	0.045369	0.03628	0.5	0.5
2	174780000	174950000	2	174780000	174950000	255,255,0	1.0234	0.036566	0.044729	0.54167	0.70833
2	119770000	119940000	2	119770000	119940000	255,255,0	0.70605	0.043387	0.036409	0.51389	0.54167
2	67890000	68070000	2	67890000	68070000	255,255,0	1.0614	0.030606	0.048995	0.64198	0.69136
2	31390000	31570000	2	31390000	31570000	255,255,0	0.89367	0.035565	0.044014	0.66667	0.54321
2	102130000	102320000	2	102130000	102320000	255,255,0	0.82084	0.038401	0.040923	0.5	0.61111
2	85120000	85260000	2	85120000	85260000	255,255,0	0.88637	0.045693	0.032078	0.53061	0.57143
2	231070000	231270000	2	231070000	231270000	255,255,0	1.132	0.041589	0.035048	0.75	0.71
2	202320000	202490000	2	202320000	202490000	255,255,0	0.91163	0.02959	0.045731	0.59722	0.625
2	74680000	74840000	2	74680000	74840000	255,255,0	0.92982	0.040866	0.033925	0.57812	0.57812
2	180640000	180790000	2	180640000	180790000	255,255,0	0.83206	0.036339	0.036645	0.55357	0.51786
2	186470000	186610000	2	186470000	186610000	255,255,0	0.83493	0.021984	0.050962	0.53061	0.57143
2	23400000	23580000	2	23400000	23580000	255,255,0	0.7832	0.03127	0.039658	0.51852	0.54321
2	229990000	230140000	2	229990000	230140000	255,255,0	0.89691	0.032247	0.034204	0.625	0.51786
2	137670000	137830000	2	137670000	137830000	255,255,0	0.75427	0.034695	0.031266	0.51562	0.51562
2	207250000	207420000	2	207250000	207420000	255,255,0	0.87777	0.038729	0.024729	0.65278	0.54167
2	202740000	202910000	2	202740000	202910000	255,255,0	0.85113	0.041267	0.018629	0.68056	0.51389
2	57980000	58130000	2	57980000	58130000	255,255,0	0.827	0.037943	0.019997	0.58929	0.51786
2	224120000	224300000	2	224120000	224300000	255,255,0	0.77581	0.027891	0.025508	0.5679	0.54321
3	88220000	90370000	3	88220000	90370000	255,255,0	1.394	0.30591	0.16857	0.65871	0.81897
3	102290000	103690000	3	102290000	103690000	255,255,0	0.75982	0.23101	0.23429	0.67531	0.42755
3	5270000	6900000	3	5270000	6900000	255,255,0	0.96399	0.18966	0.21601	0.79359	0.54411
3	73920000	75240000	3	73920000	75240000	255,255,0	1.1861	0.17852	0.20736	0.7197	0.73508
3	163670000	164940000	3	163670000	164940000	255,255,0	0.95812	0.19532	0.17497	0.45188	0.81002
3	89240000	90310000	3	89240000	90310000	255,255,0	1.2047	0.17067	0.18019	0.49301	0.8225
3	79570000	80770000	3	79570000	80770000	255,255,0	1.3619	0.1512	0.18188	0.80333	0.63139
3	34760000	35980000	3	34760000	35980000	255,255,0	0.98629	0.1593	0.14811	0.49745	0.77103
3	85870000	86660000	3	85870000	86660000	255,255,0	1.3155	0.12245	0.13062	0.74038	0.79551
3	25920000	26790000	3	25920000	26790000	255,255,0	1.2566	0.13084	0.12126	0.74471	0.67283
3	179460000	180330000	3	179460000	180330000	255,255,0	1.576	0.13898	0.11188	0.82664	0.87949
3	88240000	89170000	3	88240000	89170000	255,255,0	1.4615	0.12232	0.12533	0.88807	0.71092
3	41290000	41920000	3	41290000	41920000	255,255,0	1.0288	0.11395	0.13317	0.62601	0.70665
3	96560000	97470000	3	96560000	97470000	255,255,0	1.4512	0.11511	0.12659	0.83333	0.79565
3	61530000	62180000	3	61530000	62180000	255,255,0	1.2353	0.12545	0.11166	0.71212	0.80587
3	191130000	191830000	3	191130000	191830000	255,255,0	1.0375	0.10813	0.12642	0.80408	0.4898
3	104310000	105090000	3	104310000	105090000	255,255,0	1.2883	0.097097	0.1314	0.67456	0.81197
3	120530000	121150000	3	120530000	121150000	255,255,0	1.0659	0.097355	0.12761	0.55775	0.79396
3	110050000	110800000	3	110050000	110800000	255,255,0	0.72226	0.10927	0.10848	0.51849	0.47866
3	102370000	103010000	3	102370000	103010000	255,255,0	0.91138	0.1137	0.10305	0.71387	0.4375
3	165710000	166410000	3	165710000	166410000	255,255,0	0.61485	0.10594	0.10503	0.52082	0.41551
3	154470000	155060000	3	154470000	155060000	255,255,0	1.2456	0.10573	0.09397	0.60575	0.80575
3	79090000	79560000	3	79090000	79560000	255,255,0	1.4457	0.094322	0.10511	0.69746	0.82065
3	38550000	39080000	3	38550000	39080000	255,255,0	1.2063	0.10947	0.089893	0.62821	0.82479
3	16640000	17150000	3	16640000	17150000	255,255,0	1.2511	0.084778	0.11458	0.86308	0.56769
3	41930000	42250000	3	41930000	42250000	255,255,0	1.2575	0.07896	0.12037	0.84766	0.62109
3	93510000	93790000	3	93510000	93790000	255,255,0	1.5966	0.11307	0.086235	0.87755	0.63776
3	114920000	115460000	3	114920000	115460000	255,255,0	1.3238	0.08027	0.11898	0.74074	0.75995
3	30060000	30730000	3	30060000	30730000	255,255,0	1.5634	0.10395	0.094973	0.83512	0.87968
3	80830000	81270000	3	80830000	81270000	255,255,0	1.1094	0.096799	0.10197	0.60537	0.74174
3	176210000	176570000	3	176210000	176570000	255,255,0	1.061	0.063453	0.13525	0.83025	0.52778
3	179130000	179300000	3	179130000	179300000	255,255,0	1.0904	0.092295	0.10635	0.65278	0.68056
3	148090000	148580000	3	148090000	148580000	255,255,0	1.0096	0.084762	0.1138	0.665	0.61833
3	64100000	64480000	3	64100000	64480000	255,255,0	1.3358	0.12361	0.074662	0.5651	0.93075
3	24810000	25640000	3	24810000	25640000	255,255,0	1.6779	0.11149	0.086695	0.80372	0.92799
3	131230000	131750000	3	131230000	131750000	255,255,0	0.82175	0.089521	0.10832	0.59615	0.56657
3	87590000	88060000	3	87590000	88060000	255,255,0	1.1974	0.082455	0.1153	0.50359	0.84205
3	183150000	183510000	3	183150000	183510000	255,255,0	1.2033	0.094046	0.10332	0.72531	0.74383
3	194160000	194370000	3	194160000	194370000	255,255,0	1.2815	0.095386	0.10193	0.66364	0.77273
3	112330000	112730000	3	112330000	112730000	255,255,0	1.5064	0.10506	0.092155	0.78542	0.80167
3	19330000	19920000	3	19330000	19920000	255,255,0	1.1952	0.11636	0.080815	0.5023	0.85172
3	36160000	36590000	3	36160000	36590000	255,255,0	0.99396	0.10911	0.087703	0.63853	0.62121
3	168860000	169310000	3	168860000	169310000	255,255,0	0.92667	0.082391	0.11409	0.66996	0.52767
3	62610000	63240000	3	62610000	63240000	255,255,0	1.4103	0.096746	0.09969	0.8498	0.79738
3	16630000	17280000	3	16630000	17280000	255,255,0	1.6289	0.098222	0.09797	0.87405	0.86458
3	62790000	63220000	3	62790000	63220000	255,255,0	1.0858	0.10264	0.093446	0.56494	0.81169
3	127400000	127730000	3	127400000	127730000	255,255,0	1.3077	0.11557	0.08016	0.70221	0.82721
3	132250000	132440000	3	132250000	132440000	255,255,0	1.0659	0.071752	0.12375	0.57486	0.67605
3	176840000	177190000	3	176840000	177190000	255,255,0	0.83974	0.13928	0.055984	0.6634	0.50654
3	3220000	4340000	3	3220000	4340000	255,255,0	1.8049	0.092956	0.10177	0.92443	0.92634
3	195800000	195950000	3	195800000	195950000	255,255,0	1.1653	0.092964	0.10165	0.65717	0.6468
3	49120000	49490000	3	49120000	49490000	255,255,0	1.0082	0.094165	0.10038	0.71053	0.57018
3	129990000	130380000	3	129990000	130380000	255,255,0	1.1701	0.10939	0.08502	0.66579	0.79211
3	100030000	100460000	3	100030000	100460000	255,255,0	1.2009	0.10026	0.093542	0.75541	0.67316
3	117780000	118360000	3	117780000	118360000	255,255,0	1.3331	0.089487	0.10428	0.6635	0.83234
3	106930000	107270000	3	106930000	107270000	255,255,0	1.2575	0.10048	0.093259	0.81661	0.56055
3	490000	930000	3	490000	930000	255,255,0	0.89022	0.10957	0.083118	0.53512	0.70455
3	33920000	34740000	3	33920000	34740000	255,255,0	1.5052	0.087588	0.10505	0.95657	0.62106
3	65760000	66170000	3	65760000	66170000	255,255,0	1.615	0.074671	0.11763	0.83571	0.87857
3	183590000	184030000	3	183590000	184030000	255,255,0	1.4302	0.089406	0.10238	0.83678	0.80785
3	31750000	32200000	3	31750000	32200000	255,255,0	0.88814	0.095372	0.096096	0.66397	0.50284
3	109440000	110010000	3	109440000	110010000	255,255,0	0.86922	0.097892	0.093564	0.53818	0.57759
3	110800000	111270000	3	110800000	111270000	255,255,0	1.0449	0.084803	0.1063	0.54167	0.72645
3	195380000	195580000	3	195380000	195580000	255,255,0	0.86849	0.11972	0.070787	0.55	0.61
3	106340000	106830000	3	106340000	106830000	255,255,0	1.3123	0.085453	0.10493	0.705	0.805
3	151810000	152170000	3	151810000	152170000	255,255,0	1.2629	0.089332	0.10093	0.70347	0.68554
3	126730000	127220000	3	126730000	127220000	255,255,0	1.2926	0.074976	0.11479	0.77958	0.71625
3	24990000	25640000	3	24990000	25640000	255,255,0	1.4518	0.118	0.071471	0.58428	0.9536
3	188980000	189590000	3	188980000	189590000	255,255,0	1.6036	0.083182	0.10617	0.91411	0.81092
3	40620000	41270000	3	40620000	41270000	255,255,0	1.3021	0.09417	0.095128	0.81388	0.71946
3	86790000	87290000	3	86790000	87290000	255,255,0	1.5885	0.10813	0.081093	0.848	0.832
3	30240000	30710000	3	30240000	30710000	255,255,0	1.2898	0.10705	0.081494	0.58152	0.88225
3	53390000	53750000	3	53390000	53750000	255,255,0	1.1402	0.097363	0.090956	0.8179	0.55247
3	162820000	163220000	3	162820000	163220000	255,255,0	0.88525	0.10438	0.083202	0.5525	0.6175
3	4730000	5120000	3	4730000	5120000	255,255,0	1.4179	0.07309	0.11434	0.89737	0.77105
3	181430000	181980000	3	181430000	181980000	255,255,0	0.99795	0.099829	0.087367	0.72354	0.57275
3	47530000	47860000	3	47530000	47860000	255,255,0	1.1938	0.092543	0.094533	0.68256	0.77156
3	13550000	13700000	3	13550000	13700000	255,255,0	1.0721	0.088048	0.098669	0.62037	0.62037
3	42270000	42580000	3	42270000	42580000	255,255,0	1.3082	0.092253	0.094413	0.84583	0.63333
3	192270000	192520000	3	192270000	192520000	255,255,0	1.3507	0.094906	0.090934	0.68254	0.82697
3	45070000	45550000	3	45070000	45550000	255,255,0	1.2908	0.096988	0.087713	0.82118	0.69271
3	135610000	135780000	3	135610000	135780000	255,255,0	1.1381	0.092653	0.091944	0.65278	0.70833
3	56700000	57030000	3	56700000	57030000	255,255,0	1.4567	0.10808	0.075863	0.84191	0.8125
3	132440000	133130000	3	132440000	133130000	255,255,0	1.6895	0.083874	0.099699	0.94454	0.83445
3	46740000	46950000	3	46740000	46950000	255,255,0	1.1754	0.086904	0.096329	0.77273	0.59091
3	108340000	108750000	3	108340000	108750000	255,255,0	1.1965	0.10197	0.081006	0.8323	0.55029
3	94040000	94500000	3	94040000	94500000	255,255,0	1.0181	0.10304	0.07936	0.69943	0.58979
3	127800000	128330000	3	127800000	128330000	255,255,0	1.4446	0.090358	0.091376	0.7735	0.84758
3	101610000	101950000	3	101610000	101950000	255,255,0	1.5482	0.11288	0.068309	0.70551	0.88112
3	152200000	152690000	3	152200000	152690000	255,255,0	1.5637	0.093921	0.086497	0.805	0.845
3	194390000	194850000	3	194390000	194850000	255,255,0	1.4313	0.075593	0.10405	0.91871	0.62004
3	136470000	136750000	3	136470000	136750000	255,255,0	1.3038	0.071904	0.10747	0.81127	0.73711
3	192890000	193300000	3	192890000	193300000	255,255,0	1.0646	0.078564	0.1007	0.51049	0.71362
3	63320000	63810000	3	63320000	63810000	255,255,0	1.5839	0.087093	0.090871	0.86833	0.885
3	57590000	57860000	3	57590000	57860000	255,255,0	1.4704	0.088852	0.088979	0.82967	0.7967
3	37070000	37340000	3	37070000	37340000	255,255,0	1.2893	0.077411	0.099628	0.76374	0.75275
3	99540000	100010000	3	99540000	100010000	255,255,0	1.7372	0.085167	0.091342	0.90761	0.81703
3	151150000	151570000	3	151150000	151570000	255,255,0	1.4285	0.08201	0.094172	0.77098	0.81633
3	54870000	55460000	3	54870000	55460000	255,255,0	1.2611	0.086692	0.089065	0.81494	0.72069
3	50380000	50650000	3	50380000	50650000	255,255,0	1.2746	0.072919	0.1027	0.77473	0.70879
3	10460000	10780000	3	10460000	10780000	255,255,0	1.4602	0.10185	0.073137	0.74301	0.8755
3	15860000	16300000	3	15860000	16300000	255,255,0	1.3214	0.092274	0.082565	0.65083	0.84091
3	193480000	193860000	3	193480000	193860000	255,255,0	1.4683	0.10605	0.06867	0.87535	0.77008
3	28490000	28850000	3	28490000	28850000	255,255,0	0.91931	0.11001	0.064173	0.65976	0.51293
3	148680000	149060000	3	148680000	149060000	255,255,0	1.1452	0.076616	0.097553	0.8144	0.59834
3	70090000	70560000	3	70090000	70560000	255,255,0	1.2727	0.094153	0.079902	0.83514	0.70471
3	160970000	161160000	3	160970000	161160000	255,255,0	1.2336	0.071224	0.10271	0.65556	0.74444
3	98550000	98720000	3	98550000	98720000	255,255,0	1.2206	0.081561	0.092356	0.70833	0.68056
3	73230000	73510000	3	73230000	73510000	255,255,0	1.298	0.097257	0.076379	0.71212	0.74635
3	27750000	28360000	3	27750000	28360000	255,255,0	1.716	0.085018	0.088155	0.87419	0.91075
3	48740000	49020000	3	48740000	49020000	255,255,0	1.0751	0.084432	0.088464	0.71939	0.66837
3	176210000	176670000	3	176210000	176670000	255,255,0	1.4568	0.075466	0.096856	0.79017	0.90359
3	43790000	44280000	3	43790000	44280000	255,255,0	1.3332	0.08177	0.090423	0.75167	0.82167
3	184580000	184990000	3	184580000	184990000	255,255,0	1.4242	0.08735	0.084652	0.86429	0.80714
3	152740000	152890000	3	152740000	152890000	255,255,0	1.031	0.10842	0.062007	0.625	0.55357
3	172170000	172390000	3	172170000	172390000	255,255,0	1.0094	0.074413	0.095982	0.61157	0.67769
3	130420000	130720000	3	130420000	130720000	255,255,0	1.2812	0.092069	0.077885	0.66667	0.83556
3	146520000	146920000	3	146520000	146920000	255,255,0	0.93472	0.10139	0.068429	0.6425	0.5675
3	133920000	134220000	3	133920000	134220000	255,255,0	1.1254	0.07819	0.090956	0.56889	0.80889
3	70580000	71030000	3	70580000	71030000	255,255,0	1.2259	0.073507	0.095484	0.7332	0.74111
3	37450000	37860000	3	37450000	37860000	255,255,0	1.6422	0.085314	0.083421	0.91667	0.85476
3	159740000	160130000	3	159740000	160130000	255,255,0	1.4478	0.071657	0.096726	0.70263	0.87632
3	186930000	187430000	3	186930000	187430000	255,255,0	1.6298	0.099973	0.067922	0.736	0.9472
3	96050000	96530000	3	96050000	96530000	255,255,0	1.3696	0.078241	0.088475	0.70312	0.85938
3	156880000	157230000	3	156880000	157230000	255,255,0	1.8234	0.083448	0.083132	0.87908	0.87908
3	47080000	47420000	3	47080000	47420000	255,255,0	1.3967	0.0871	0.079314	0.80969	0.83045
3	100520000	100930000	3	100520000	100930000	255,255,0	1.1141	0.095063	0.070776	0.66429	0.68333
3	88050000	88210000	3	88050000	88210000	255,255,0	1.0757	0.048079	0.11773	0.57812	0.64062
3	97490000	97750000	3	97490000	97750000	255,255,0	1.4362	0.08524	0.080334	0.76923	0.81657
3	52750000	53120000	3	52750000	53120000	255,255,0	1.2997	0.078688	0.086794	0.73977	0.81579
3	72890000	73140000	3	72890000	73140000	255,255,0	1.5302	0.072623	0.09282	0.76282	0.83974
3	127300000	127780000	3	127300000	127780000	255,255,0	1.6702	0.083689	0.081529	0.91493	0.8559
3	30790000	31190000	3	30790000	31190000	255,255,0	1.1865	0.086762	0.07833	0.8325	0.5675
3	184070000	184270000	3	184070000	184270000	255,255,0	1.4001	0.09463	0.068764	0.77	0.79
3	177540000	178100000	3	177540000	178100000	255,255,0	1.2558	0.076338	0.086904	0.54209	0.9273
3	153720000	154000000	3	153720000	154000000	255,255,0	1.4274	0.071023	0.091983	0.71939	0.82143
3	165000000	165230000	3	165000000	165230000	255,255,0	1.0836	0.088296	0.074684	0.75	0.58333
3	134030000	134210000	3	134030000	134210000	255,255,0	1.1232	0.065135	0.097789	0.64198	0.71605
3	185370000	185660000	3	185370000	185660000	255,255,0	1.5036	0.080274	0.082418	0.85238	0.85238
3	130750000	131220000	3	130750000	131220000	255,255,0	1.3911	0.07893	0.083322	0.89312	0.75543
3	155870000	156240000	3	155870000	156240000	255,255,0	1.5828	0.091698	0.070552	0.83333	0.83918
3	33630000	33840000	3	33630000	33840000	255,255,0	1.2391	0.049757	0.11231	0.62727	0.79091
3	124460000	124640000	3	124460000	124640000	255,255,0	1.1964	0.076825	0.085229	0.74074	0.69136
3	105090000	105240000	3	105090000	105240000	255,255,0	1.104	0.086157	0.075738	0.625	0.625
3	49550000	49730000	3	49550000	49730000	255,255,0	1.2108	0.070771	0.090988	0.74074	0.66667
3	122120000	122420000	3	122120000	122420000	255,255,0	1.0208	0.090028	0.070674	0.66875	0.60014
3	181980000	182410000	3	181980000	182410000	255,255,0	1.2291	0.066068	0.094535	0.6645	0.84199
3	154650000	155050000	3	154650000	155050000	255,255,0	1.2655	0.086866	0.073516	0.5125	0.8775
3	16320000	16610000	3	16320000	16610000	255,255,0	1.6336	0.075717	0.084496	0.89048	0.83333
3	72450000	72870000	3	72450000	72870000	255,255,0	1.0724	0.069456	0.090736	0.51701	0.78912
3	57930000	58120000	3	57930000	58120000	255,255,0	1.1721	0.070226	0.089895	0.7	0.74444
3	51500000	51720000	3	51500000	51720000	255,255,0	1.2581	0.10385	0.056151	0.7438	0.7438
3	138670000	139060000	3	138670000	139060000	255,255,0	1.5346	0.081562	0.078314	0.85	0.89211
3	195000000	195200000	3	195000000	195200000	255,255,0	1.1338	0.072051	0.087103	0.75	0.59
3	79100000	79410000	3	79100000	79410000	255,255,0	1.2406	0.067573	0.090715	0.79583	0.65417
3	41930000	42150000	3	41930000	42150000	255,255,0	1.2949	0.078842	0.078613	0.79339	0.71074
3	21550000	21940000	3	21550000	21940000	255,255,0	0.99425	0.072273	0.084872	0.64474	0.62368
3	17470000	17900000	3	17470000	17900000	255,255,0	1.4087	0.086612	0.07052	0.829	0.81602
3	24290000	24730000	3	24290000	24730000	255,255,0	1.4639	0.073985	0.082931	0.78719	0.88223
3	118580000	118820000	3	118580000	118820000	255,255,0	1.4379	0.08319	0.073376	0.8125	0.75694
3	114170000	114540000	3	114170000	114540000	255,255,0	0.8154	0.080607	0.075854	0.53117	0.52531
3	170130000	170560000	3	170130000	170560000	255,255,0	1.6418	0.078746	0.077357	0.88528	0.91991
3	156250000	156410000	3	156250000	156410000	255,255,0	1.0874	0.090427	0.065644	0.60938	0.60938
