chr1	x1	x2	chr2	y1	y2	color	f1	f2	f3	f4	f5
2	68690000	68910000	2	68690000	68910000	255,255,0	1.3258	0.076922	0.073545	0.79339	0.69421
2	99020000	99230000	2	99020000	99230000	255,255,0	1.4711	0.07959	0.070711	0.73636	0.79091
2	37050000	37290000	2	37050000	37290000	255,255,0	0.90152	0.07693	0.073183	0.63762	0.51276
2	118790000	118960000	2	118790000	118960000	255,255,0	1.0328	0.079282	0.06985	0.70833	0.59722
2	207980000	208340000	2	207980000	208340000	255,255,0	1.4976	0.071459	0.077324	0.76235	0.89815
2	232780000	233010000	2	232780000	233010000	255,255,0	1.0455	0.1059	0.042307	0.76515	0.52273
2	219870000	220020000	2	219870000	220020000	255,255,0	0.97947	0.055299	0.092808	0.625	0.58929
2	219550000	219720000	2	219550000	219720000	255,255,0	1.096	0.065425	0.08241	0.65278	0.70833
2	196360000	196530000	2	196360000	196530000	255,255,0	1.1852	0.046533	0.10122	0.625	0.68056
2	220030000	220210000	2	220030000	220210000	255,255,0	0.90965	0.066159	0.081083	0.54321	0.61728
2	48140000	48330000	2	48140000	48330000	255,255,0	1.2059	0.059003	0.088234	0.67778	0.7
2	191230000	191380000	2	191230000	191380000	255,255,0	0.90153	0.065697	0.080601	0.55357	0.51786
2	42720000	42910000	2	42720000	42910000	255,255,0	0.92	0.056805	0.088074	0.58889	0.54444
2	228250000	228460000	2	228250000	228460000	255,255,0	0.90653	0.075126	0.069524	0.7	0.5
2	204090000	204320000	2	204090000	204320000	255,255,0	1.0718	0.069925	0.074481	0.59848	0.7197
2	70530000	70880000	2	70530000	70880000	255,255,0	1.8611	0.071018	0.072733	0.92484	0.89216
2	172010000	172290000	2	172010000	172290000	255,255,0	1.1272	0.062511	0.080559	0.5051	0.82143
2	99250000	99460000	2	99250000	99460000	255,255,0	1.3085	0.084449	0.058367	0.77273	0.64545
2	203740000	203990000	2	203740000	203990000	255,255,0	1.0262	0.06378	0.07881	0.64744	0.62179
2	25170000	25420000	2	25170000	25420000	255,255,0	1.1494	0.057775	0.084781	0.72436	0.69872
2	20130000	20300000	2	20130000	20300000	255,255,0	0.94721	0.091163	0.05119	0.68056	0.51389
2	72140000	72380000	2	72140000	72380000	255,255,0	1.1853	0.058169	0.08404	0.50694	0.82639
2	128280000	128430000	2	128280000	128430000	255,255,0	0.8546	0.066183	0.075398	0.55159	0.53373
2	173660000	173830000	2	173660000	173830000	255,255,0	1.1598	0.074091	0.067376	0.68056	0.65278
2	222930000	223120000	2	222930000	223120000	255,255,0	0.83119	0.087405	0.05382	0.61111	0.5
2	18360000	18560000	2	18360000	18560000	255,255,0	1.1277	0.061602	0.07957	0.59	0.77
2	168980000	169200000	2	168980000	169200000	255,255,0	1.3188	0.075676	0.064082	0.72727	0.79339
2	46690000	46860000	2	46690000	46860000	255,255,0	1.0424	0.067218	0.072497	0.65278	0.59722
2	187130000	187340000	2	187130000	187340000	255,255,0	1.0709	0.054409	0.085083	0.51818	0.75455
2	18710000	18910000	2	18710000	18910000	255,255,0	0.99857	0.078947	0.05997	0.63	0.63
2	225310000	225520000	2	225310000	225520000	255,255,0	0.70651	0.076987	0.061778	0.53636	0.5
2	102310000	102480000	2	102310000	102480000	255,255,0	1.016	0.038397	0.099931	0.54167	0.68056
2	40470000	40680000	2	40470000	40680000	255,255,0	1.0746	0.059027	0.079115	0.62727	0.66364
2	69770000	69950000	2	69770000	69950000	255,255,0	1.146	0.061873	0.074778	0.66667	0.66667
2	153050000	153190000	2	153050000	153190000	255,255,0	0.81167	0.11219	0.024128	0.53061	0.53061
2	47400000	47540000	2	47400000	47540000	255,255,0	0.88856	0.050079	0.084583	0.53061	0.53061
2	33660000	33820000	2	33660000	33820000	255,255,0	0.96112	0.034429	0.099611	0.57812	0.60938
2	113500000	113720000	2	113500000	113720000	255,255,0	1.3379	0.062135	0.070205	0.82645	0.79339
2	102630000	102820000	2	102630000	102820000	255,255,0	1.0952	0.069112	0.062666	0.72222	0.56667
2	65290000	65450000	2	65290000	65450000	255,255,0	1.0558	0.068594	0.063034	0.54688	0.67188
2	54730000	54900000	2	54730000	54900000	255,255,0	1.1659	0.066375	0.065109	0.65278	0.70833
2	204520000	204670000	2	204520000	204670000	255,255,0	0.91291	0.03306	0.098246	0.55357	0.55357
2	203440000	203740000	2	203440000	203740000	255,255,0	1.387	0.067451	0.062926	0.86222	0.71111
2	86420000	86610000	2	86420000	86610000	255,255,0	1.2493	0.080568	0.049604	0.72222	0.65556
2	222250000	222440000	2	222250000	222440000	255,255,0	1.0172	0.042172	0.08758	0.52222	0.76667
2	33260000	33500000	2	33260000	33500000	255,255,0	1.1838	0.055554	0.073417	0.78472	0.63194
2	47210000	47400000	2	47210000	47400000	255,255,0	0.86312	0.081146	0.047739	0.61111	0.5
2	201390000	201570000	2	201390000	201570000	255,255,0	1.1072	0.072515	0.056107	0.71605	0.61728
2	207020000	207180000	2	207020000	207180000	255,255,0	0.91607	0.076606	0.051262	0.60938	0.51562
2	19920000	20090000	2	19920000	20090000	255,255,0	0.85578	0.044927	0.082764	0.51389	0.59722
2	210450000	210650000	2	210450000	210650000	255,255,0	0.76959	0.062569	0.063079	0.57588	0.51604
2	190940000	191180000	2	190940000	191180000	255,255,0	1.056	0.062948	0.062377	0.5625	0.71528
2	218040000	218380000	2	218040000	218380000	255,255,0	0.87471	0.056249	0.068679	0.55363	0.63668
2	225660000	225870000	2	225660000	225870000	255,255,0	1.0839	0.061898	0.062585	0.71818	0.66364
2	39770000	39960000	2	39770000	39960000	255,255,0	1.1126	0.039528	0.084943	0.54444	0.74444
2	230850000	231040000	2	230850000	231040000	255,255,0	0.82588	0.091894	0.031418	0.54444	0.52222
2	101330000	101490000	2	101330000	101490000	255,255,0	0.88032	0.079338	0.043312	0.57812	0.51562
2	31100000	31370000	2	31100000	31370000	255,255,0	1.0116	0.069921	0.052625	0.58791	0.6978
2	97230000	97460000	2	97230000	97460000	255,255,0	1.4504	0.064712	0.056124	0.81061	0.79545
2	26420000	26570000	2	26420000	26570000	255,255,0	0.81796	0.064039	0.056728	0.51786	0.51786
2	29010000	29170000	2	29010000	29170000	255,255,0	0.88636	0.055584	0.064575	0.54688	0.60938
2	133090000	133300000	2	133090000	133300000	255,255,0	0.84578	0.073566	0.04607	0.57273	0.5
2	202710000	202910000	2	202710000	202910000	255,255,0	0.94248	0.077534	0.042031	0.63	0.57
2	174740000	174950000	2	174740000	174950000	255,255,0	1.0323	0.057083	0.061474	0.57273	0.68182
2	99800000	99960000	2	99800000	99960000	255,255,0	0.90465	0.052721	0.064548	0.52679	0.54901
2	122130000	122280000	2	122130000	122280000	255,255,0	0.96061	0.054726	0.062149	0.58929	0.58929
2	99470000	99690000	2	99470000	99690000	255,255,0	1.0333	0.048645	0.067263	0.5124	0.67769
2	37890000	38060000	2	37890000	38060000	255,255,0	0.99261	0.04506	0.067268	0.54167	0.68056
2	69380000	69540000	2	69380000	69540000	255,255,0	0.99433	0.022846	0.089114	0.51562	0.67188
2	14610000	14780000	2	14610000	14780000	255,255,0	0.86876	0.04221	0.06872	0.54167	0.59722
2	74450000	74640000	2	74450000	74640000	255,255,0	1.0689	0.068403	0.042514	0.7	0.58889
2	25580000	25790000	2	25580000	25790000	255,255,0	0.74746	0.057896	0.052248	0.5	0.51818
2	25790000	25950000	2	25790000	25950000	255,255,0	0.84236	0.053025	0.056951	0.57812	0.51562
2	197750000	197910000	2	197750000	197910000	255,255,0	0.89565	0.064478	0.044833	0.64062	0.51562
2	175900000	176070000	2	175900000	176070000	255,255,0	0.86717	0.060813	0.047938	0.54167	0.56944
2	204340000	204520000	2	204340000	204520000	255,255,0	0.94456	0.060492	0.046238	0.66667	0.54321
2	98430000	98620000	2	98430000	98620000	255,255,0	1.1426	0.066672	0.03932	0.74444	0.54444
2	72820000	72970000	2	72820000	72970000	255,255,0	0.80044	0.036761	0.066598	0.51786	0.51786
2	23420000	23570000	2	23420000	23570000	255,255,0	0.96792	0.053594	0.045419	0.625	0.625
2	160650000	160820000	2	160650000	160820000	255,255,0	0.9599	0.053918	0.043658	0.59722	0.68056
2	187550000	187710000	2	187550000	187710000	255,255,0	0.82098	0.061749	0.035558	0.51562	0.51562
2	224320000	224500000	2	224320000	224500000	255,255,0	0.83656	0.053682	0.040167	0.5679	0.5679
2	160950000	161170000	2	160950000	161170000	255,255,0	1.0784	0.055042	0.038611	0.76033	0.6281
2	174080000	174260000	2	174080000	174260000	255,255,0	0.89728	0.055502	0.037298	0.60098	0.51707
2	228490000	228640000	2	228490000	228640000	255,255,0	0.78665	0.051209	0.037	0.51786	0.55357
2	74650000	74840000	2	74650000	74840000	255,255,0	1.1237	0.037035	0.050851	0.63333	0.74444
3	79550000	81170000	3	79550000	81170000	255,255,0	0.23283	0.4293	0.41945	0.41472	0.40101
3	164970000	166890000	3	164970000	166890000	255,255,0	0.24805	0.4169	0.42348	0.41591	0.41395
3	109050000	111100000	3	109050000	111100000	255,255,0	0.29656	0.42441	0.40193	0.40034	0.46088
3	62590000	63780000	3	62590000	63780000	255,255,0	0.18469	0.35877	0.39421	0.40339	0.42288
3	114040000	115560000	3	114040000	115560000	255,255,0	0.40432	0.36162	0.37751	0.47888	0.45481
3	33910000	35980000	3	33910000	35980000	255,255,0	0.90471	0.29241	0.40561	0.67971	0.51606
3	77360000	78700000	3	77360000	78700000	255,255,0	0.56715	0.35352	0.34404	0.50033	0.456
3	165670000	166760000	3	165670000	166760000	255,255,0	0.39039	0.32627	0.37113	0.4835	0.43805
3	60060000	61320000	3	60060000	61320000	255,255,0	0.18357	0.3423	0.33564	0.4006	0.41227
3	88220000	90310000	3	88220000	90310000	255,255,0	1.0421	0.40165	0.26153	0.51291	0.64505
3	85860000	86680000	3	85860000	86680000	255,255,0	0.51522	0.33436	0.32472	0.42356	0.53896
3	83620000	84460000	3	83620000	84460000	255,255,0	0.4064	0.30849	0.34615	0.41553	0.40193
3	89310000	90230000	3	89310000	90230000	255,255,0	0.77346	0.3368	0.3051	0.40028	0.61389
3	26020000	26860000	3	26020000	26860000	255,255,0	0.45145	0.29963	0.30843	0.48979	0.41294
3	105370000	106850000	3	105370000	106850000	255,255,0	0.99803	0.30035	0.30077	0.62984	0.64408
3	88250000	89180000	3	88250000	89180000	255,255,0	0.9317	0.27385	0.28433	0.68871	0.51334
3	152710000	153700000	3	152710000	153700000	255,255,0	0.75445	0.27454	0.28277	0.58041	0.48612
3	96560000	97460000	3	96560000	97460000	255,255,0	0.90932	0.2747	0.2759	0.66173	0.55556
3	3230000	4320000	3	3230000	4320000	255,255,0	1.245	0.27412	0.2722	0.69394	0.7303
3	164980000	165630000	3	164980000	165630000	255,255,0	0.65185	0.25919	0.27645	0.63636	0.40341
3	136790000	137750000	3	136790000	137750000	255,255,0	1.2843	0.2595	0.2674	0.7105	0.74392
3	40610000	41830000	3	40610000	41830000	255,255,0	0.5311	0.19849	0.3121	0.40204	0.48885
3	157250000	158260000	3	157250000	158260000	255,255,0	1.264	0.24091	0.2363	0.70784	0.69451
3	28880000	29940000	3	28880000	29940000	255,255,0	1.2289	0.22705	0.23029	0.68316	0.68316
3	165710000	166370000	3	165710000	166370000	255,255,0	0.57482	0.22825	0.22301	0.53811	0.40129
3	104310000	105090000	3	104310000	105090000	255,255,0	0.84306	0.23069	0.2192	0.46022	0.68771
3	24810000	25650000	3	24810000	25650000	255,255,0	1.203	0.23692	0.1986	0.67687	0.71429
3	176710000	178110000	3	176710000	178110000	255,255,0	1.4895	0.19998	0.2173	0.79776	0.77
3	167920000	168570000	3	167920000	168570000	255,255,0	0.86194	0.21832	0.19886	0.51799	0.68561
3	117710000	118370000	3	117710000	118370000	255,255,0	0.96376	0.21049	0.19347	0.51699	0.69789
3	191130000	191860000	3	191130000	191860000	255,255,0	0.79453	0.17182	0.20137	0.64114	0.47973
3	61510000	62180000	3	61510000	62180000	255,255,0	1.084	0.17503	0.16789	0.68895	0.69964
3	132440000	133140000	3	132440000	133140000	255,255,0	1.5028	0.1651	0.17538	0.83918	0.72653
3	62600000	63240000	3	62600000	63240000	255,255,0	1.0739	0.1564	0.16853	0.69922	0.70117
3	64510000	65250000	3	64510000	65250000	255,255,0	1.3487	0.16412	0.15386	0.83419	0.74434
3	16620000	17280000	3	16620000	17280000	255,255,0	1.3119	0.16522	0.14887	0.73829	0.72268
3	179470000	180330000	3	179470000	180330000	255,255,0	1.6217	0.1666	0.13788	0.78853	0.87236
3	142780000	143490000	3	142780000	143490000	255,255,0	1.7081	0.12279	0.15265	0.87063	0.80476
3	27750000	28380000	3	27750000	28380000	255,255,0	1.5862	0.12237	0.14551	0.80544	0.81452
3	114920000	115550000	3	114920000	115550000	255,255,0	1.3492	0.13544	0.13189	0.67137	0.8125
3	40620000	41270000	3	40620000	41270000	255,255,0	1.271	0.13448	0.12464	0.7197	0.73011
3	30070000	30740000	3	30070000	30740000	255,255,0	1.7645	0.13934	0.10287	0.83333	0.87344
3	54560000	54870000	3	54560000	54870000	255,255,0	1.0702	0.11059	0.089351	0.5875	0.7375
3	124450000	124610000	3	124450000	124610000	255,255,0	0.84776	0.078561	0.12122	0.51562	0.51562
3	17470000	17900000	3	17470000	17900000	255,255,0	1.409	0.10213	0.097564	0.77273	0.79004
3	13170000	13450000	3	13170000	13450000	255,255,0	0.88609	0.094035	0.10475	0.52551	0.55612
3	140690000	140930000	3	140690000	140930000	255,255,0	1.2369	0.09437	0.10427	0.59028	0.79861
3	49170000	49500000	3	49170000	49500000	255,255,0	0.9207	0.096229	0.10241	0.54044	0.57721
3	88060000	88210000	3	88060000	88210000	255,255,0	1.0359	0.082084	0.11618	0.51786	0.625
3	181990000	182340000	3	181990000	182340000	255,255,0	0.97973	0.081238	0.11636	0.62418	0.60458
3	185090000	185320000	3	185090000	185320000	255,255,0	1.1386	0.081319	0.11627	0.59033	0.76923
3	37530000	37820000	3	37530000	37820000	255,255,0	1.2649	0.10605	0.091511	0.62159	0.74151
3	183170000	183490000	3	183170000	183490000	255,255,0	1.3294	0.080377	0.11715	0.81641	0.73047
3	52020000	52200000	3	52020000	52200000	255,255,0	1.0645	0.10466	0.092816	0.67155	0.62826
3	49740000	50130000	3	49740000	50130000	255,255,0	1.1679	0.08865	0.10853	0.65526	0.72895
3	149050000	149220000	3	149050000	149220000	255,255,0	1.0513	0.08407	0.11259	0.51389	0.65278
3	37900000	38040000	3	37900000	38040000	255,255,0	1.0734	0.1096	0.086322	0.57253	0.58076
3	87350000	87560000	3	87350000	87560000	255,255,0	1.1811	0.11023	0.085646	0.55455	0.73636
3	99540000	99990000	3	99540000	99990000	255,255,0	1.7313	0.087565	0.10821	0.91502	0.76877
3	100580000	100930000	3	100580000	100930000	255,255,0	1.056	0.10931	0.086446	0.61111	0.66993
3	133910000	134220000	3	133910000	134220000	255,255,0	1.4495	0.085247	0.11049	0.6625	0.82917
3	97520000	97680000	3	97520000	97680000	255,255,0	1.0969	0.10573	0.089915	0.67188	0.57812
3	58290000	58560000	3	58290000	58560000	255,255,0	0.89276	0.097877	0.097528	0.54396	0.58791
3	127290000	127780000	3	127290000	127780000	255,255,0	1.7947	0.098882	0.096448	0.895	0.865
3	127410000	127690000	3	127410000	127690000	255,255,0	1.1792	0.098519	0.09643	0.70918	0.64796
3	128660000	129030000	3	128660000	129030000	255,255,0	1.293	0.099914	0.09483	0.66391	0.80306
3	170200000	170570000	3	170200000	170570000	255,255,0	1.4251	0.097425	0.097274	0.65236	0.88302
3	56350000	56540000	3	56350000	56540000	255,255,0	1.1124	0.094359	0.10027	0.67778	0.67778
3	131750000	131920000	3	131750000	131920000	255,255,0	1.0886	0.10134	0.09293	0.60558	0.61947
3	194990000	195200000	3	194990000	195200000	255,255,0	1.2448	0.087062	0.1072	0.79091	0.62727
3	134030000	134210000	3	134030000	134210000	255,255,0	1.2034	0.069879	0.12434	0.59259	0.71605
3	193490000	193850000	3	193490000	193850000	255,255,0	1.4331	0.11091	0.082893	0.87346	0.73148
3	52800000	53120000	3	52800000	53120000	255,255,0	1.1133	0.092541	0.10121	0.63672	0.73047
3	25670000	25900000	3	25670000	25900000	255,255,0	1.3497	0.098166	0.095571	0.82576	0.55303
3	126880000	127170000	3	126880000	127170000	255,255,0	1.0185	0.079987	0.11369	0.5	0.7381
3	118620000	118810000	3	118620000	118810000	255,255,0	1.0242	0.10236	0.091028	0.64155	0.59197
3	10380000	10790000	3	10380000	10790000	255,255,0	1.5683	0.10007	0.093073	0.86905	0.77857
3	149940000	150240000	3	149940000	150240000	255,255,0	1.4066	0.083138	0.10999	0.80089	0.70472
3	179140000	179290000	3	179140000	179290000	255,255,0	0.94058	0.07893	0.11405	0.51786	0.58929
3	13530000	13660000	3	13530000	13660000	255,255,0	0.87755	0.079454	0.11334	0.5	0.5
3	8480000	8670000	3	8480000	8670000	255,255,0	1.3067	0.089564	0.10319	0.72639	0.70417
3	111280000	111430000	3	111280000	111430000	255,255,0	1.0301	0.12053	0.072066	0.58929	0.58929
3	192530000	192760000	3	192530000	192760000	255,255,0	1.3197	0.11666	0.075879	0.79545	0.73485
3	155880000	156170000	3	155880000	156170000	255,255,0	1.2186	0.077821	0.11452	0.78571	0.59524
3	18050000	18330000	3	18050000	18330000	255,255,0	1.0342	0.088071	0.1038	0.54592	0.72959
3	36760000	37030000	3	36760000	37030000	255,255,0	1.2658	0.092382	0.098831	0.75411	0.60339
3	33660000	33850000	3	33660000	33850000	255,255,0	1.297	0.070676	0.1205	0.54444	0.76667
3	72890000	73140000	3	72890000	73140000	255,255,0	1.6609	0.088887	0.10216	0.8141	0.86538
3	130020000	130260000	3	130020000	130260000	255,255,0	0.9655	0.099298	0.091719	0.63194	0.57639
3	51530000	51720000	3	51530000	51720000	255,255,0	1.1859	0.11105	0.079398	0.7	0.67778
3	156260000	156400000	3	156260000	156400000	255,255,0	1.0703	0.098829	0.091269	0.57143	0.57143
3	56710000	57030000	3	56710000	57030000	255,255,0	1.4444	0.11061	0.079426	0.82422	0.78516
3	185370000	185660000	3	185370000	185660000	255,255,0	1.4148	0.094517	0.095286	0.84102	0.69708
3	11930000	12160000	3	11930000	12160000	255,255,0	1.0168	0.09859	0.09118	0.66526	0.57637
3	156900000	157240000	3	156900000	157240000	255,255,0	1.7797	0.087943	0.10157	0.91349	0.80277
3	142530000	142740000	3	142530000	142740000	255,255,0	1.1755	0.067278	0.12206	0.62134	0.64811
3	129660000	129820000	3	129660000	129820000	255,255,0	0.95872	0.064508	0.12452	0.51562	0.60938
3	4360000	4690000	3	4360000	4690000	255,255,0	1.8185	0.10146	0.087441	0.89338	0.87132
3	194200000	194350000	3	194200000	194350000	255,255,0	0.88123	0.090846	0.097258	0.50893	0.5625
3	65400000	65740000	3	65400000	65740000	255,255,0	1.2099	0.091365	0.09629	0.72664	0.77509
3	123000000	123270000	3	123000000	123270000	255,255,0	1.224	0.088061	0.099251	0.72997	0.68571
3	13980000	14170000	3	13980000	14170000	255,255,0	1.3743	0.10126	0.085125	0.69129	0.72285
3	10790000	11100000	3	10790000	11100000	255,255,0	1.1756	0.10313	0.083227	0.77351	0.54375
3	41930000	42160000	3	41930000	42160000	255,255,0	1.3981	0.081615	0.10474	0.84091	0.61364
3	112810000	113020000	3	112810000	113020000	255,255,0	1.3088	0.10392	0.081972	0.71896	0.7173
3	124280000	124440000	3	124280000	124440000	255,255,0	1.1597	0.0834	0.10175	0.60938	0.67188
3	122460000	122880000	3	122460000	122880000	255,255,0	0.84005	0.079163	0.10538	0.59864	0.5034
3	155070000	155420000	3	155070000	155420000	255,255,0	1.7012	0.09575	0.088695	0.84641	0.86601
3	149230000	149480000	3	149230000	149480000	255,255,0	1.3759	0.078623	0.10531	0.8141	0.67308
3	141020000	141170000	3	141020000	141170000	255,255,0	0.96116	0.10602	0.077887	0.55357	0.51786
3	195580000	195730000	3	195580000	195730000	255,255,0	0.91362	0.090251	0.093629	0.625	0.51786
3	43190000	43560000	3	43190000	43560000	255,255,0	1.0493	0.10033	0.083359	0.56433	0.6462
3	73550000	73910000	3	73550000	73910000	255,255,0	1.6036	0.089558	0.092953	0.84877	0.86728
3	167750000	167900000	3	167750000	167900000	255,255,0	1.0108	0.08483	0.097528	0.51786	0.625
3	184280000	184530000	3	184280000	184530000	255,255,0	1.3934	0.097411	0.084718	0.77404	0.7313
3	49550000	49730000	3	49550000	49730000	255,255,0	1.2436	0.08588	0.095544	0.64198	0.66667
3	8700000	9000000	3	8700000	9000000	255,255,0	1.3941	0.10007	0.080983	0.74667	0.80889
3	50380000	50650000	3	50380000	50650000	255,255,0	1.2698	0.085929	0.094772	0.76753	0.75107
3	119590000	119930000	3	119590000	119930000	255,255,0	1.6531	0.096757	0.083483	0.86505	0.82353
3	98070000	98290000	3	98070000	98290000	255,255,0	0.93145	0.087866	0.091987	0.5124	0.59504
3	111430000	111610000	3	111430000	111610000	255,255,0	1.2718	0.10073	0.078964	0.71605	0.66667
3	42280000	42490000	3	42280000	42490000	255,255,0	1.4899	0.093836	0.085252	0.77273	0.7
3	27150000	27330000	3	27150000	27330000	255,255,0	1.1443	0.080455	0.098392	0.64198	0.61728
3	4750000	5110000	3	4750000	5110000	255,255,0	1.5308	0.084531	0.09407	0.89016	0.72155
3	37070000	37330000	3	37070000	37330000	255,255,0	1.5949	0.084736	0.093541	0.86391	0.74556
3	196970000	197240000	3	196970000	197240000	255,255,0	1.3925	0.083301	0.094251	0.76374	0.7967
3	188690000	188950000	3	188690000	188950000	255,255,0	1.2573	0.072232	0.10505	0.73373	0.74556
3	97770000	98040000	3	97770000	98040000	255,255,0	1.2932	0.09978	0.077316	0.82967	0.5989
3	191880000	192170000	3	191880000	192170000	255,255,0	1.0574	0.07442	0.1023	0.59524	0.72857
3	17280000	17460000	3	17280000	17460000	255,255,0	1.1522	0.10015	0.076213	0.61728	0.66667
3	182870000	183120000	3	182870000	183120000	255,255,0	1.3303	0.088696	0.087517	0.71154	0.78846
3	16320000	16620000	3	16320000	16620000	255,255,0	1.7582	0.084374	0.091729	0.88	0.82667
3	31200000	31530000	3	31200000	31530000	255,255,0	1.1203	0.07881	0.09667	0.60662	0.66544
3	131950000	132140000	3	131950000	132140000	255,255,0	1.2144	0.08674	0.088202	0.7	0.65556
3	39210000	39430000	3	39210000	39430000	255,255,0	1.2213	0.089234	0.085699	0.59935	0.71091
3	122110000	122430000	3	122110000	122430000	255,255,0	1.265	0.10115	0.073754	0.78516	0.61328
3	64000000	64480000	3	64000000	64480000	255,255,0	1.8369	0.089672	0.08508	0.92188	0.93576
3	71980000	72320000	3	71980000	72320000	255,255,0	1.1547	0.096815	0.077934	0.7474	0.67128
3	27570000	27730000	3	27570000	27730000	255,255,0	1.2273	0.061044	0.11336	0.56471	0.72572
3	45080000	45270000	3	45080000	45270000	255,255,0	1.4774	0.10208	0.07156	0.76667	0.74444
3	47540000	47850000	3	47540000	47850000	255,255,0	1.4795	0.10071	0.072626	0.7375	0.82083
3	82040000	82200000	3	82040000	82200000	255,255,0	0.92858	0.097021	0.07549	0.51562	0.54688
3	62320000	62570000	3	62320000	62570000	255,255,0	0.81543	0.084116	0.088212	0.51457	0.62238
3	178720000	179050000	3	178720000	179050000	255,255,0	1.6662	0.088726	0.083388	0.89338	0.84191
3	16070000	16300000	3	16070000	16300000	255,255,0	1.3344	0.074731	0.097301	0.62879	0.79545
3	185700000	185970000	3	185700000	185970000	255,255,0	1.3946	0.10733	0.064538	0.81868	0.74176
3	57580000	57850000	3	57580000	57850000	255,255,0	1.4021	0.093102	0.078295	0.78571	0.78571
3	160420000	160660000	3	160420000	160660000	255,255,0	0.96506	0.081277	0.089386	0.54861	0.65972
3	13700000	13930000	3	13700000	13930000	255,255,0	1.6128	0.079408	0.091154	0.79545	0.82576
3	158370000	158530000	3	158370000	158530000	255,255,0	1.1349	0.067648	0.10257	0.64062	0.64062
3	128340000	128600000	3	128340000	128600000	255,255,0	1.4426	0.087099	0.082843	0.8284	0.69822
3	40360000	40610000	3	40360000	40610000	255,255,0	1.0091	0.084432	0.085176	0.51247	0.6291
3	135790000	136090000	3	135790000	136090000	255,255,0	1.1405	0.093668	0.075763	0.79222	0.50333
3	63820000	63990000	3	63820000	63990000	255,255,0	1.0076	0.073402	0.095622	0.68056	0.59722
3	38340000	38530000	3	38340000	38530000	255,255,0	1.2318	0.068414	0.10032	0.61111	0.72222
3	182420000	182600000	3	182420000	182600000	255,255,0	1.1361	0.10481	0.063786	0.71605	0.64198
3	186550000	186890000	3	186550000	186890000	255,255,0	1.3434	0.079529	0.088671	0.79585	0.76817
3	139100000	139290000	3	139100000	139290000	255,255,0	1.2783	0.10134	0.066129	0.72222	0.67778
3	32990000	33140000	3	32990000	33140000	255,255,0	1.1653	0.081767	0.085486	0.625	0.58929
3	101950000	102260000	3	101950000	102260000	255,255,0	1.6862	0.076304	0.089617	0.90417	0.85417
3	47050000	47420000	3	47050000	47420000	255,255,0	1.4419	0.077884	0.087369	0.68713	0.83333
3	15640000	15860000	3	15640000	15860000	255,255,0	1.379	0.090587	0.07413	0.76033	0.7438
3	59570000	59850000	3	59570000	59850000	255,255,0	1.0416	0.07324	0.091349	0.6747	0.63214
3	158990000	159300000	3	158990000	159300000	255,255,0	1.4056	0.085593	0.078716	0.8125	0.72917
3	14240000	14530000	3	14240000	14530000	255,255,0	1.522	0.085096	0.0791	0.79524	0.84286
3	57920000	58150000	3	57920000	58150000	255,255,0	1.3676	0.071324	0.092739	0.76515	0.81061
3	45270000	45540000	3	45270000	45540000	255,255,0	1.2892	0.076888	0.087151	0.68681	0.76374
3	12170000	12530000	3	12170000	12530000	255,255,0	1.6064	0.086441	0.077545	0.75617	0.89815
3	136470000	136750000	3	136470000	136750000	255,255,0	1.7533	0.067256	0.09672	0.84184	0.88265
3	10790000	10990000	3	10790000	10990000	255,255,0	1.2191	0.098989	0.064524	0.79	0.57
3	133160000	133330000	3	133160000	133330000	255,255,0	1.274	0.083537	0.079761	0.70833	0.68056
3	149670000	149930000	3	149670000	149930000	255,255,0	1.4995	0.089057	0.074154	0.76923	0.80473
3	98730000	98910000	3	98730000	98910000	255,255,0	1.1296	0.097999	0.063932	0.71605	0.59259
3	125890000	126120000	3	125890000	126120000	255,255,0	1.1516	0.060736	0.099853	0.61364	0.7197
3	130450000	130620000	3	130450000	130620000	255,255,0	1.1874	0.090954	0.06961	0.70833	0.65278
3	112540000	112710000	3	112540000	112710000	255,255,0	1.1699	0.044998	0.11554	0.625	0.70833
3	11100000	11390000	3	11100000	11390000	255,255,0	1.2238	0.074619	0.085901	0.58571	0.80476
3	172180000	172380000	3	172180000	172380000	255,255,0	1.1608	0.074281	0.085795	0.65	0.73
3	9540000	9720000	3	9540000	9720000	255,255,0	1.1288	0.082899	0.077074	0.69136	0.64198
3	112020000	112260000	3	112020000	112260000	255,255,0	1.3567	0.06646	0.093366	0.63194	0.84028
3	131510000	131720000	3	131510000	131720000	255,255,0	0.86869	0.06555	0.093094	0.5	0.59091
3	193860000	194040000	3	193860000	194040000	255,255,0	1.2653	0.067747	0.090862	0.74074	0.74074
3	15290000	15460000	3	15290000	15460000	255,255,0	1.139	0.082739	0.07587	0.68056	0.59722
3	126440000	126700000	3	126440000	126700000	255,255,0	1.4407	0.081197	0.077287	0.7574	0.7929
3	33160000	33430000	3	33160000	33430000	255,255,0	1.4377	0.073339	0.084214	0.78571	0.75275
3	14970000	15110000	3	14970000	15110000	255,255,0	0.96784	0.08096	0.076436	0.53061	0.57143
3	42990000	43200000	3	42990000	43200000	255,255,0	1.1852	0.086976	0.070315	0.68182	0.66364
3	69480000	69720000	3	69480000	69720000	255,255,0	0.75769	0.071346	0.085606	0.53472	0.51736
3	120300000	120520000	3	120300000	120520000	255,255,0	1.0858	0.076306	0.079799	0.68664	0.61711
